index,continent,CNT1,PV1MATH,ST57Q01
"(0.936, 2.313](0.936, 2.313]",South America,Colombia,492.240400806,8.29032258065
"(0.936, 2.313](0.936, 2.313]",South America,Peru,468.268896386,6.43975903614
"(0.936, 2.313](0.936, 2.313]",South America,Uruguay,513.258162816,5.19133574007
"(0.936, 2.313](2.313, 3.69]",Asia,Israel,461.60618,5.8
"(0.936, 2.313](2.313, 3.69]",Asia,Jordan,389.164966667,5.66666666667
"(0.936, 2.313](2.313, 3.69]",Asia,Qatar,391.08024902,4.43137254902
"(0.936, 2.313](2.313, 3.69]",Asia,Singapore,756.6677,13.0
"(0.936, 2.313](2.313, 3.69]",Asia,Thailand,610.42998,5.8
"(0.936, 2.313](2.313, 3.69]",Asia,UAE,476.554347619,7.42857142857
"(0.936, 2.313](2.313, 3.69]",Europe,Austria,587.404566667,4.33333333333
"(0.936, 2.313](2.313, 3.69]",Europe,Belgium,613.201563636,6.45454545455
"(0.936, 2.313](2.313, 3.69]",Europe,Bulgaria,527.9132,11.5
"(0.936, 2.313](2.313, 3.69]",Europe,Croatia,580.6278,18.0
"(0.936, 2.313](2.313, 3.69]",Europe,Czech Republic,530.126733333,6.33333333333
"(0.936, 2.313](2.313, 3.69]",Europe,Denmark,539.0014,4.0
"(0.936, 2.313](2.313, 3.69]",Europe,Estonia,570.6834,12.3333333333
"(0.936, 2.313](2.313, 3.69]",Europe,Finland,583.626716667,3.5
"(0.936, 2.313](2.313, 3.69]",Europe,Germany,551.651366667,2.66666666667
"(0.936, 2.313](2.313, 3.69]",Europe,Greece,541.1357,12.5
"(0.936, 2.313](2.313, 3.69]",Europe,Hungary,614.6674,3.0
"(0.936, 2.313](2.313, 3.69]",Europe,Iceland,525.602366667,3.08333333333
"(0.936, 2.313](2.313, 3.69]",Europe,Ireland,460.5416,13.6666666667
"(0.936, 2.313](2.313, 3.69]",Europe,Italy,528.818740625,11.1875
"(0.936, 2.313](2.313, 3.69]",Europe,Latvia,547.393133333,6.66666666667
"(0.936, 2.313](2.313, 3.69]",Europe,Lithuania,513.5613,4.0
"(0.936, 2.313](2.313, 3.69]",Europe,Luxembourg,525.122966667,5.19047619048
"(0.936, 2.313](2.313, 3.69]",Europe,Netherlands,654.66585,2.5
"(0.936, 2.313](2.313, 3.69]",Europe,Norway,496.51816,6.4
"(0.936, 2.313](2.313, 3.69]",Europe,Poland,577.82365,9.0
"(0.936, 2.313](2.313, 3.69]",Europe,Portugal,545.556158333,6.41666666667
"(0.936, 2.313](2.313, 3.69]",Europe,Romania,550.8724,6.33333333333
"(0.936, 2.313](2.313, 3.69]",Europe,Russia,455.88095,8.5
"(0.936, 2.313](2.313, 3.69]",Europe,Serbia,498.7615,5.5
"(0.936, 2.313](2.313, 3.69]",Europe,Slovakia,625.6504,2.0
"(0.936, 2.313](2.313, 3.69]",Europe,Slovenia,534.878233333,4.0
"(0.936, 2.313](2.313, 3.69]",Europe,Spain,537.207621429,5.35714285714
"(0.936, 2.313](2.313, 3.69]",Europe,Sweden,513.613233333,2.66666666667
"(0.936, 2.313](2.313, 3.69]",Europe,Switzerland,552.59386,4.4
"(0.936, 2.313](2.313, 3.69]",Europe,UK,571.114386667,6.33333333333
"(0.936, 2.313](2.313, 3.69]",North America,Canada,549.76113,7.1
"(0.936, 2.313](2.313, 3.69]",North America,Mexico,481.240593333,6.6
"(0.936, 2.313](2.313, 3.69]",North America,USA,582.315520833,12.6666666667
"(0.936, 2.313](2.313, 3.69]",Oceania,Australia,567.01202,7.6
"(0.936, 2.313](2.313, 3.69]",Oceania,New Zealand,564.386975,11.5
"(0.936, 2.313](2.313, 3.69]",South America,Chile,566.612507143,7.35714285714
"(0.936, 2.313](2.313, 3.69]",South America,Uruguay,479.054366667,11.0
